名称,大类,中类,地址,经度,纬度,省份,城市,区域,交通设施,休闲娱乐,购物消费,医疗保健,运动健身,科教文化,餐饮美食,旅游景点
上海上海昨日民宿(杨树浦路分店),酒店住宿,其他,杨树浦路与内江路交叉口东北100米,121.557544,31.272081,上海市,上海市,杨浦区,0.22080947029577883,0.11350584048898654,0.39193314467648793,0.21786125621538469,0.10455826708180006,0.3445581481020476,0.15818123062133546,0.18532570713765298
高阳里,商务住宅,住宅区,眉州路200弄,121.536926,31.259688,上海市,上海市,杨浦区,0.5776084617817451,0.19300770882868878,0.48268216996630314,0.5190433453279687,0.21399325475452305,0.5889977715164258,0.4155113827185124,0.38050606212830473
长城饭店,酒店住宿,宾馆酒店,奉炮公路392附近,121.537054,31.261161,上海市,上海市,杨浦区,0.6181898970357668,0.2164198165790398,0.5482543331543781,0.5547979825682546,0.24269138580617533,0.6347172780438235,0.46519504199520956,0.41726202619565966
上海长城饭店,酒店住宿,宾馆酒店,渭南路189号,121.535908,31.260783,上海市,上海市,杨浦区,0.6381473215015201,0.21443429097126973,0.5445967392771903,0.5595786380083824,0.2445938011953469,0.6463615128883117,0.46285547394927784,0.42710626995966
上海鸿房宾馆,酒店住宿,宾馆酒店,沈阳路275-3号,121.535922,31.261046,上海市,上海市,杨浦区,0.6450292413535172,0.21836314945358215,0.5560414986803772,0.5660034492134189,0.24940959156481265,0.6537567997372525,0.47155854471088143,0.4335274257653348
渭南路145弄小区,商务住宅,住宅区,渭南路145弄,121.5376,31.26023,上海市,上海市,杨浦区,0.5754776651119422,0.19911093095328342,0.4993208615066767,0.5234196788992014,0.21937932426462126,0.594194131372914,0.42650374448911604,0.38288037924019946
上海兴荣温德姆酒店,酒店住宿,五星级宾馆,宁国路25号兴荣商务大厦,121.539015,31.259885,上海市,上海市,杨浦区,0.5213097507431755,0.18629383467174854,0.46434024007783226,0.49291903880754884,0.19759226273808525,0.5512844492109954,0.3943034631859819,0.34526991885361097
华荣公寓,商务住宅,住宅区,杭州路368号,121.539413,31.261114,上海市,上海市,杨浦区,0.5459512493511068,0.2064883558310737,0.519326911172847,0.5200235032473997,0.2188017084337481,0.5838338737609401,0.43259595608721424,0.37036647070164014
丽璟滨江酒店,酒店住宿,宾馆酒店,杭州路与宁国路交叉口东南100米,121.539368,31.259687,上海市,上海市,杨浦区,0.5037660912346318,0.1806625162948034,0.449575261638837,0.4816113880983389,0.18936680082979893,0.5356175262336541,0.38140456451825433,0.33230104215947753
松茂里,商务住宅,住宅区,松潘路107弄,121.540189,31.260683,上海市,上海市,杨浦区,0.5083230229248143,0.19472500400081388,0.487721895437385,0.4945988874000458,0.2017718497905754,0.5517407567001337,0.4036455115393472,0.3422335646016063
家连家白领公寓(杭州路),商务住宅,住宅区,杭州路421号,121.539096,31.262568,上海市,上海市,杨浦区,0.5949457429829541,0.23232027455748538,0.5915065698269002,0.5647584328805573,0.24974397126710138,0.6300525893778218,0.4893973474540393,0.4130971921324413
汇智·鑫联园区,商务住宅,产业园区,杭州路与松潘路交叉口北20米,121.53965,31.261884,上海市,上海市,杨浦区,0.5601229611726163,0.2189312366085741,0.5534785954092013,0.5370531377448041,0.2314602372807442,0.6007114546305158,0.4564716766778137,0.3850872929139195
杨浦区宁国老年活动室,商务住宅,社区中心,杭州路与松潘路交叉口西50米,121.539583,31.261804,上海市,上海市,杨浦区,0.5600564932764219,0.21783395961113944,0.5504778302229928,0.5359953565989198,0.23056797214960795,0.6000293762394417,0.4547148818940139,0.38449292482533315
上海雅联宾馆,酒店住宿,宾馆酒店,平凉路1295号联升大厦3楼,121.535565,31.262668,上海市,上海市,杨浦区,0.6925741736957208,0.24276718498359948,0.6267810491528385,0.6103590095624367,0.2790051013389214,0.6965760903263434,0.5272181358325552,0.47671200319963775
万汇公寓,商务住宅,住宅区,平凉路1359弄之1-12号,121.536226,31.263405,上海市,上海市,杨浦区,0.6917217649911434,0.2519044249179921,0.6504015029362122,0.6221707608953666,0.286255971989928,0.6985456919951031,0.5470968355477976,0.48239536544317696
绿地滨江中央广场,商务住宅,写字楼,平凉路1326弄,121.537124,31.262262,上海市,上海市,杨浦区,0.6442956787203037,0.233218184440632,0.5959169021099641,0.5837592849253059,0.2614417666143272,0.6614295325572449,0.5025572624397184,0.44258063923546903
永安小区(平凉路),商务住宅,住宅区,平凉路1350弄,121.536862,31.262918,上海市,上海市,杨浦区,0.6660627861691242,0.24369042017899628,0.625955347136786,0.6039564827523752,0.27442922683717763,0.6796196963281911,0.5268242804327582,0.46184526554390176
城建大厦(宁国路),商务住宅,写字楼,宁国路129号,121.537342,31.262943,上海市,上海市,杨浦区,0.6539182941867502,0.24283115882249803,0.6229183021443796,0.5990462200889196,0.27122161171986936,0.6714751148397851,0.5233871243069229,0.45423182845499466
雅联酒店(红房子医院店),酒店住宿,宾馆酒店,平凉路与渭南路交叉口西40米,121.535545,31.262656,上海市,上海市,杨浦区,0.6927842366570623,0.24263327425913528,0.62646792253264,0.6102423501168153,0.27893950516700505,0.6966650778038284,0.5269310605697247,0.47674623924912857
上海印象酒店,酒店住宿,宾馆酒店,眉州路300号,121.535613,31.261199,上海市,上海市,杨浦区,0.6567502556303999,0.22167370635760153,0.5662647020524817,0.5735071533313872,0.2542831195576242,0.6634943755354424,0.4789515328912698,0.4422128212414062
海友酒店(上海北外滩平凉路店),酒店住宿,经济型连锁酒店,平凉路1295号联升大厦2楼,121.535637,31.262709,上海市,上海市,杨浦区,0.6917626956720849,0.2432183896805555,0.6278223394372524,0.6107232522739902,0.2792048127002608,0.6962064629310879,0.528175058776643,0.4765360562201246
芒果公寓,酒店住宿,旅馆招待所,沈阳路275号,121.53629,31.261276,上海市,上海市,杨浦区,0.6417700235458428,0.22069242158278438,0.5619259505509808,0.5674862690368223,0.2509042606823181,0.6531373478580605,0.47631633747677793,0.43320887771295075
绿地汇方广场,商务住宅,写字楼,宁国路111号,121.536461,31.262758,上海市,上海市,杨浦区,0.6728860167281011,0.2422798997748661,0.6229699422940357,0.6041500783007877,0.274691016551369,0.6836568869440812,0.5246723466699017,0.4649119763264487
新华里(渭南路),商务住宅,住宅区,平凉路1298弄,121.536044,31.26232,上海市,上海市,杨浦区,0.673588664399241,0.23690088183079558,0.6089426210029777,0.5972265966184113,0.27045679049758875,0.6821318276059511,0.5132003180077697,0.4617925896426446
居轩堂公寓,商务住宅,住宅区,眉州路300号10栋,121.536113,31.261549,上海市,上海市,杨浦区,0.6533520953948301,0.22537969567624191,0.5759021460427478,0.576668540135666,0.2569752239712532,0.6634953779680841,0.4869968140865472,0.44276833792243103
绿地汇方C座,商务住宅,其他,宁国路与沈阳路交叉口西北100米,121.537049,31.261872,上海市,上海市,杨浦区,0.6368535434518228,0.22750212175825996,0.5798866060155426,0.5741073161314058,0.25533594986972535,0.6537765930794002,0.4899378251105345,0.4347692830613163
铂客公寓,酒店住宿,经济型连锁酒店,华谊星城名苑沈阳路275号,121.536103,31.261232,上海市,上海市,杨浦区,0.6454083721450989,0.22060245568205905,0.5621453496556185,0.5685726156021442,0.2514883380359643,0.6554987281070045,0.4763674086326185,0.4352034852969587
眉州路354弄小区,商务住宅,住宅区,宁国路(地铁站)5号口步行952米,121.535637,31.261978,上海市,上海市,杨浦区,0.6755458288929949,0.23289551118008117,0.5987146758060566,0.5927616031013583,0.2675777511036255,0.681645272410245,0.5044806699276784,0.46029043232470485
天科国际大厦,商务住宅,写字楼,平凉路街道平凉路1000,121.532599,31.260349,上海市,上海市,杨浦区,0.6943319085670093,0.2165010613407886,0.5608283070987551,0.5760493985139312,0.2539226057925527,0.6890697096850863,0.46136329027495787,0.4579547208867755
上海创意联盟产业园,商务住宅,产业园区,平凉路1055号,121.532145,31.260869,上海市,上海市,杨浦区,0.7155611668871916,0.22373859988708075,0.5837636965680959,0.5893141554425646,0.265386825647529,0.7100324267422697,0.4768165538625584,0.47483838740489404
东纺谷创意园,商务住宅,产业园区,平凉路988号,121.530797,31.259099,上海市,上海市,杨浦区,0.6770050436540859,0.20022677263759905,0.5208774864397866,0.544057891557715,0.2386923483095272,0.6724932603332054,0.41628111985706034,0.4366234608537851
兰州路公房,商务住宅,住宅区,兰州路511弄,121.53197,31.259495,上海市,上海市,杨浦区,0.6770802383936135,0.20538326213859304,0.5311933431743042,0.5560224843724018,0.24047544180457076,0.671738594335001,0.4332899738207714,0.4404838912178463
兰州511小区,商务住宅,住宅区,兰州路511弄1-3号,121.531041,31.259175,上海市,上海市,杨浦区,0.6772806227667157,0.20131233731900183,0.5229960060646931,0.5468385497394448,0.23879895443445295,0.6726254128523206,0.41989430827539,0.43756000413688567
天科国际大厦B座,商务住宅,写字楼,平凉路1090号天科国际大厦,121.532845,31.260442,上海市,上海市,杨浦区,0.6930056693254923,0.21743834513050178,0.56261762961338,0.5774572290228146,0.2545734635500602,0.6879293704405767,0.46435044852619634,0.4580400584007267
华谊星城名苑,商务住宅,住宅区,沈阳路123弄,121.534671,31.261068,上海市,上海市,杨浦区,0.6750933274566008,0.22256353575133228,0.5710608581771605,0.5802974841177069,0.2575425870283268,0.6758618067162782,0.48016802914624757,0.452720642198782
百兴花园(沈阳路),商务住宅,住宅区,沈阳路41弄2号楼,121.533151,31.25977,上海市,上海市,杨浦区,0.6676850352010427,0.20743105285980823,0.5332119349668583,0.5596218631273499,0.24035125944887825,0.6626008689086001,0.442586865587514,0.43734852817242176
银鹿大厦,商务住宅,写字楼,平凉路1104、1112号,121.533254,31.260945,上海市,上海市,杨浦区,0.6997378793760842,0.22367151143253183,0.5788592551466856,0.5874950604036274,0.2620370539745429,0.6952099483092252,0.4799182484697403,0.4665034147710438
银鹿大厦小区,商务住宅,住宅区,平凉路1128弄,121.533631,31.260792,上海市,上海市,杨浦区,0.6888022676800652,0.22105358545815046,0.5697843833996854,0.5818306786425552,0.25765280410067587,0.685137850283744,0.47469633889721596,0.45872101557423994
美拉思时尚精品酒店(平凉路店),酒店住宿,宾馆酒店,平凉路1136号(红房子医院正门向北50米再向西50米),121.533836,31.26118,上海市,上海市,杨浦区,0.6950911212339045,0.22592692387334756,0.5832422133307864,0.5896234995634068,0.26383920564802,0.6919486088509994,0.48647379843485816,0.4659123199097295
杭州路八十七弄7,商务住宅,住宅区,平凉路420附近,121.534775,31.259111,上海市,上海市,杨浦区,0.6133745481238921,0.19268833816023867,0.487207450465475,0.5298664861668484,0.21783621971374223,0.6109318516291433,0.41453185631229655,0.39909372421133305
联升大厦,商务住宅,商住两用楼宇,平凉路1295号,121.535523,31.262924,上海市,上海市,杨浦区,0.6987380859004972,0.24632907570311927,0.6368155504029074,0.6168297289123115,0.28315030979258277,0.701735196412985,0.5355172210872202,0.4827565689862674
浦江天第苑,商务住宅,住宅区,眉州路467号,121.533242,31.263356,上海市,上海市,杨浦区,0.7507860645526738,0.2517963185203022,0.6648379499311134,0.6383908208173537,0.29959369114681994,0.7389222068157927,0.5501347199074159,0.5182374690691182
九州家园(眉州路),商务住宅,住宅区,平凉路1157弄16-24号,121.533917,31.262045,上海市,上海市,杨浦区,0.7140803415660718,0.236763683526769,0.6159244715221198,0.6089874673985843,0.27820432858161026,0.7094737426966963,0.5129580852456662,0.4849817836661965
锦良苑,商务住宅,住宅区,眉州路465弄之1-8号,121.533665,31.262706,上海市,上海市,杨浦区,0.7322935082625509,0.24472511158624113,0.6412875188272726,0.6246692394062009,0.2893930907020798,0.7246605564900374,0.5326843933914468,0.5017428745163319
华谊星城大厦,商务住宅,商住两用楼宇,眉州路381号,121.53447,31.261474,上海市,上海市,杨浦区,0.6897138585332058,0.22863279494660949,0.5892741724053547,0.5917441938649133,0.26593229215891284,0.6889877502640137,0.49386161075718615,0.4651441860377685
鑫隆公寓,商务住宅,住宅区,平凉路1157弄之1-12号,121.533064,31.26154,上海市,上海市,杨浦区,0.7179244177762827,0.23141788061883653,0.6027420323891031,0.6022431823992453,0.2734779330318614,0.7122982286646677,0.498110921090297,0.48263213842066904
谷苑小区,商务住宅,住宅区,眉州路与平凉路交叉口北120米,121.534341,31.263133,上海市,上海市,杨浦区,0.7276381152082934,0.24980971810437863,0.651669994700696,0.6295849336818835,0.29227050997950993,0.7219015023674056,0.5449001700969992,0.5025423381618609
眉州路420弄小区,商务住宅,住宅区,平凉路与眉州路交叉口东北60米,121.53494,31.262554,上海市,上海市,杨浦区,0.7041816586253434,0.2421425158550802,0.627090756457482,0.6128448064806338,0.2808099790244133,0.7039018075774879,0.5261562539266321,0.483106815997015
恬庄花园,商务住宅,住宅区,平凉路1191号,121.534159,31.261965,上海市,上海市,杨浦区,0.7076118268247951,0.23551828962274635,0.6111211558183617,0.6054438208079834,0.2757448258493335,0.7041912808918183,0.5100889834023464,0.48033626435902177
渭南路432弄,商务住宅,住宅区,平凉路与渭南路交叉口西北150米,121.53525,31.263483,上海市,上海市,杨浦区,0.7152581650795846,0.2539217332034759,0.6590489161574351,0.6311918371547212,0.2926841300222899,0.7144707150182246,0.553630342091814,0.4978082400711754
渭南苑,商务住宅,其他,眉州路432弄135号,121.535177,31.263404,上海市,上海市,杨浦区,0.7154243708140181,0.2529365988999205,0.6566049236289383,0.6299959745011756,0.2919432886045319,0.7143558867845482,0.5514678520276878,0.4972433905291903
和谐公寓,酒店住宿,旅馆招待所,眉州路300号7号楼,121.535184,31.261754,上海市,上海市,杨浦区,0.6808316889755573,0.23081928538640464,0.5937999966672679,0.5917527283773761,0.2666560845511994,0.6839676050618885,0.49965201685000843,0.4618285065429217
九州丽园,商务住宅,住宅区,平凉路1099弄,121.531884,31.261808,上海市,上海市,杨浦区,0.7420737362263516,0.23479751749512465,0.6191989402342916,0.6106485759598531,0.28253486048012444,0.7340354610753019,0.5036245857797911,0.4986891970597583
眉州路515弄小区,商务住宅,住宅区,眉州路515弄之27-29号,121.531801,31.262769,上海市,上海市,杨浦区,0.7622518333809565,0.2445010748096805,0.6516901040932134,0.6299569733499394,0.2973251468331004,0.7494665016290754,0.5294576206387035,0.518969724212162
平凉路1115弄小区,商务住宅,住宅区,平凉路1115号,121.532522,31.261243,上海市,上海市,杨浦区,0.7195158423644874,0.22815290552689213,0.5953110229866345,0.5973111787200664,0.27043592614319406,0.7136777032789894,0.4886711891191799,0.4806546715792175
